기준일,연도,분기,기간표준,사업부,재무계정,상세항목,수치,단위,search_tag,search_text,fact_text,수치표시
2023-09-30,2023,Q3,2023 Q3,도료,영업이익,영업이익률(%),14.02,%,2023Q3|도료|영업이익|영업이익률(%)|%,2023 Q3 | 2023년 Q3 | 2023년 3분기 | 2023-09-30 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | 영업이익률(%) | 도료사업부 | paint | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2023년 3분기 사업부 부문정보 기준 도료의 영업이익률(%)은 14%이며 기준일은 2023-09-30입니다.,14.02
2023-09-30,2023,Q3,2023 Q3,실리콘,매출액,매출액,700392,백만원,2023Q3|실리콘|매출액|매출액|백만원,2023 Q3 | 2023년 Q3 | 2023년 3분기 | 2023-09-30 기준 실리콘 매출액 | 사업부 | 부문정보 | 실리콘 | 매출액 | 실리콘사업부 | silicone | 매출 | sales | revenue | 백만원,2023년 3분기 사업부 부문정보 기준 실리콘의 매출액은 700392백만원이며 기준일은 2023-09-30입니다.,700392
2023-09-30,2023,Q3,2023 Q3,실리콘,영업이익,영업이익,-38301,백만원,2023Q3|실리콘|영업이익|영업이익|백만원,2023 Q3 | 2023년 Q3 | 2023년 3분기 | 2023-09-30 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | 실리콘사업부 | silicone | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 3분기 사업부 부문정보 기준 실리콘의 영업이익은 -38301백만원이며 기준일은 2023-09-30입니다.,-38301
2023-09-30,2023,Q3,2023 Q3,실리콘,영업이익,영업이익률(%),-5.47,%,2023Q3|실리콘|영업이익|영업이익률(%)|%,2023 Q3 | 2023년 Q3 | 2023년 3분기 | 2023-09-30 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | 영업이익률(%) | 실리콘사업부 | silicone | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2023년 3분기 사업부 부문정보 기준 실리콘의 영업이익률(%)은 -5%이며 기준일은 2023-09-30입니다.,-5.47
2023-09-30,2023,Q3,2023 Q3,연결조정,영업이익,영업이익,4631,백만원,2023Q3|연결조정|영업이익|영업이익|백만원,2023 Q3 | 2023년 Q3 | 2023년 3분기 | 2023-09-30 기준 연결조정 영업이익 | 사업부 | 부문정보 | 연결조정 | 영업이익 | 조정 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 3분기 사업부 부문정보 기준 연결조정의 영업이익은 4631백만원이며 기준일은 2023-09-30입니다.,4631
2023-09-30,2023,Q3,2023 Q3,전사(공통),매출액,매출액,1552725,백만원,2023Q3|전사(공통)|매출액|매출액|백만원,2023 Q3 | 2023년 Q3 | 2023년 3분기 | 2023-09-30 기준 전사(공통) 매출액 | 사업부 | 부문정보 | 전사(공통) | 매출액 | 전사 | 공통 | 매출 | sales | revenue | 백만원,2023년 3분기 사업부 부문정보 기준 전사(공통)의 매출액은 1552725백만원이며 기준일은 2023-09-30입니다.,1552725
2023-09-30,2023,Q3,2023 Q3,전사(공통),영업이익,영업이익,88430,백만원,2023Q3|전사(공통)|영업이익|영업이익|백만원,2023 Q3 | 2023년 Q3 | 2023년 3분기 | 2023-09-30 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | 전사 | 공통 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 3분기 사업부 부문정보 기준 전사(공통)의 영업이익은 88430백만원이며 기준일은 2023-09-30입니다.,88430
2023-09-30,2023,Q3,2023 Q3,전사(공통),영업이익,영업이익률(%),5.70,%,2023Q3|전사(공통)|영업이익|영업이익률(%)|%,2023 Q3 | 2023년 Q3 | 2023년 3분기 | 2023-09-30 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | 영업이익률(%) | 전사 | 공통 | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2023년 3분기 사업부 부문정보 기준 전사(공통)의 영업이익률(%)은 6%이며 기준일은 2023-09-30입니다.,5.70
2023-06-30,2023,Q2,2023 Q2,건자재,매출액,매출액,257282,백만원,2023Q2|건자재|매출액|매출액|백만원,2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 기준 건자재 매출액 | 사업부 | 부문정보 | 건자재 | 매출액 | 건재 | 건자재사업부 | 매출 | sales | revenue | 백만원,2023년 2분기 사업부 부문정보 기준 건자재의 매출액은 257282백만원이며 기준일은 2023-06-30입니다.,257282
2023-06-30,2023,Q2,2023 Q2,건자재,영업이익,영업이익,47562,백만원,2023Q2|건자재|영업이익|영업이익|백만원,2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | 건재 | 건자재사업부 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 2분기 사업부 부문정보 기준 건자재의 영업이익은 47562백만원이며 기준일은 2023-06-30입니다.,47562
2023-06-30,2023,Q2,2023 Q2,건자재,영업이익,영업이익률(%),18.49,%,2023Q2|건자재|영업이익|영업이익률(%)|%,2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | 영업이익률(%) | 건재 | 건자재사업부 | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2023년 2분기 사업부 부문정보 기준 건자재의 영업이익률(%)은 18%이며 기준일은 2023-06-30입니다.,18.49
2023-06-30,2023,Q2,2023 Q2,기타,매출액,매출액,141413,백만원,2023Q2|기타|매출액|매출액|백만원,2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 기준 기타 매출액 | 사업부 | 부문정보 | 기타 | 매출액 | other | 매출 | sales | revenue | 백만원,2023년 2분기 사업부 부문정보 기준 기타의 매출액은 141413백만원이며 기준일은 2023-06-30입니다.,141413
2023-06-30,2023,Q2,2023 Q2,기타,영업이익,영업이익,8147,백만원,2023Q2|기타|영업이익|영업이익|백만원,2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 기준 기타 영업이익 | 사업부 | 부문정보 | 기타 | 영업이익 | other | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 2분기 사업부 부문정보 기준 기타의 영업이익은 8147백만원이며 기준일은 2023-06-30입니다.,8147
2023-06-30,2023,Q2,2023 Q2,기타,영업이익,영업이익률(%),5.76,%,2023Q2|기타|영업이익|영업이익률(%)|%,2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 기준 기타 영업이익 | 사업부 | 부문정보 | 기타 | 영업이익 | 영업이익률(%) | other | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2023년 2분기 사업부 부문정보 기준 기타의 영업이익률(%)은 6%이며 기준일은 2023-06-30입니다.,5.76
2023-06-30,2023,Q2,2023 Q2,도료,매출액,매출액,425374,백만원,2023Q2|도료|매출액|매출액|백만원,2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 기준 도료 매출액 | 사업부 | 부문정보 | 도료 | 매출액 | 도료사업부 | paint | 매출 | sales | revenue | 백만원,2023년 2분기 사업부 부문정보 기준 도료의 매출액은 425374백만원이며 기준일은 2023-06-30입니다.,425374
2023-06-30,2023,Q2,2023 Q2,도료,영업이익,영업이익,47670,백만원,2023Q2|도료|영업이익|영업이익|백만원,2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | 도료사업부 | paint | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 2분기 사업부 부문정보 기준 도료의 영업이익은 47670백만원이며 기준일은 2023-06-30입니다.,47670
2023-06-30,2023,Q2,2023 Q2,도료,영업이익,영업이익률(%),11.21,%,2023Q2|도료|영업이익|영업이익률(%)|%,2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | 영업이익률(%) | 도료사업부 | paint | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2023년 2분기 사업부 부문정보 기준 도료의 영업이익률(%)은 11%이며 기준일은 2023-06-30입니다.,11.21
2023-06-30,2023,Q2,2023 Q2,실리콘,매출액,매출액,764275,백만원,2023Q2|실리콘|매출액|매출액|백만원,2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 기준 실리콘 매출액 | 사업부 | 부문정보 | 실리콘 | 매출액 | 실리콘사업부 | silicone | 매출 | sales | revenue | 백만원,2023년 2분기 사업부 부문정보 기준 실리콘의 매출액은 764275백만원이며 기준일은 2023-06-30입니다.,764275
2023-06-30,2023,Q2,2023 Q2,실리콘,영업이익,영업이익,-16035,백만원,2023Q2|실리콘|영업이익|영업이익|백만원,2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | 실리콘사업부 | silicone | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 2분기 사업부 부문정보 기준 실리콘의 영업이익은 -16035백만원이며 기준일은 2023-06-30입니다.,-16035
2023-06-30,2023,Q2,2023 Q2,실리콘,영업이익,영업이익률(%),-2.10,%,2023Q2|실리콘|영업이익|영업이익률(%)|%,2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | 영업이익률(%) | 실리콘사업부 | silicone | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2023년 2분기 사업부 부문정보 기준 실리콘의 영업이익률(%)은 -2%이며 기준일은 2023-06-30입니다.,-2.10
2023-06-30,2023,Q2,2023 Q2,연결조정,영업이익,영업이익,3039,백만원,2023Q2|연결조정|영업이익|영업이익|백만원,2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 기준 연결조정 영업이익 | 사업부 | 부문정보 | 연결조정 | 영업이익 | 조정 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 2분기 사업부 부문정보 기준 연결조정의 영업이익은 3039백만원이며 기준일은 2023-06-30입니다.,3039
2023-06-30,2023,Q2,2023 Q2,전사(공통),매출액,매출액,1588345,백만원,2023Q2|전사(공통)|매출액|매출액|백만원,2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 기준 전사(공통) 매출액 | 사업부 | 부문정보 | 전사(공통) | 매출액 | 전사 | 공통 | 매출 | sales | revenue | 백만원,2023년 2분기 사업부 부문정보 기준 전사(공통)의 매출액은 1588345백만원이며 기준일은 2023-06-30입니다.,1588345
2023-06-30,2023,Q2,2023 Q2,전사(공통),영업이익,영업이익,90384,백만원,2023Q2|전사(공통)|영업이익|영업이익|백만원,2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | 전사 | 공통 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 2분기 사업부 부문정보 기준 전사(공통)의 영업이익은 90384백만원이며 기준일은 2023-06-30입니다.,90384
2023-06-30,2023,Q2,2023 Q2,전사(공통),영업이익,영업이익률(%),5.69,%,2023Q2|전사(공통)|영업이익|영업이익률(%)|%,2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | 영업이익률(%) | 전사 | 공통 | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2023년 2분기 사업부 부문정보 기준 전사(공통)의 영업이익률(%)은 6%이며 기준일은 2023-06-30입니다.,5.69
2023-03-31,2023,Q1,2023 Q1,건자재,매출액,매출액,288788,백만원,2023Q1|건자재|매출액|매출액|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 건자재 매출액 | 사업부 | 부문정보 | 건자재 | 매출액 | 건재 | 건자재사업부 | 매출 | sales | revenue | 백만원,2023년 1분기 사업부 부문정보 기준 건자재의 매출액은 288788백만원이며 기준일은 2023-03-31입니다.,288788
2023-03-31,2023,Q1,2023 Q1,건자재,영업이익,영업이익,35035,백만원,2023Q1|건자재|영업이익|영업이익|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | 건재 | 건자재사업부 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 1분기 사업부 부문정보 기준 건자재의 영업이익은 35035백만원이며 기준일은 2023-03-31입니다.,35035
2023-03-31,2023,Q1,2023 Q1,건자재,영업이익,영업이익률(%),12.13,%,2023Q1|건자재|영업이익|영업이익률(%)|%,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | 영업이익률(%) | 건재 | 건자재사업부 | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2023년 1분기 사업부 부문정보 기준 건자재의 영업이익률(%)은 12%이며 기준일은 2023-03-31입니다.,12.13
2023-03-31,2023,Q1,2023 Q1,기타,매출액,매출액,125236,백만원,2023Q1|기타|매출액|매출액|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 기타 매출액 | 사업부 | 부문정보 | 기타 | 매출액 | other | 매출 | sales | revenue | 백만원,2023년 1분기 사업부 부문정보 기준 기타의 매출액은 125236백만원이며 기준일은 2023-03-31입니다.,125236
2023-03-31,2023,Q1,2023 Q1,기타,영업이익,영업이익,-1815,백만원,2023Q1|기타|영업이익|영업이익|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 기타 영업이익 | 사업부 | 부문정보 | 기타 | 영업이익 | other | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 1분기 사업부 부문정보 기준 기타의 영업이익은 -1815백만원이며 기준일은 2023-03-31입니다.,-1815
2023-03-31,2023,Q1,2023 Q1,기타,영업이익,영업이익률(%),-1.45,%,2023Q1|기타|영업이익|영업이익률(%)|%,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 기타 영업이익 | 사업부 | 부문정보 | 기타 | 영업이익 | 영업이익률(%) | other | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2023년 1분기 사업부 부문정보 기준 기타의 영업이익률(%)은 -1%이며 기준일은 2023-03-31입니다.,-1.45
2023-03-31,2023,Q1,2023 Q1,도료,매출액,매출액,346911,백만원,2023Q1|도료|매출액|매출액|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 도료 매출액 | 사업부 | 부문정보 | 도료 | 매출액 | 도료사업부 | paint | 매출 | sales | revenue | 백만원,2023년 1분기 사업부 부문정보 기준 도료의 매출액은 346911백만원이며 기준일은 2023-03-31입니다.,346911
2023-03-31,2023,Q1,2023 Q1,도료,영업이익,영업이익,20963,백만원,2023Q1|도료|영업이익|영업이익|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | 도료사업부 | paint | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 1분기 사업부 부문정보 기준 도료의 영업이익은 20963백만원이며 기준일은 2023-03-31입니다.,20963
2023-03-31,2023,Q1,2023 Q1,도료,영업이익,영업이익률(%),6.04,%,2023Q1|도료|영업이익|영업이익률(%)|%,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | 영업이익률(%) | 도료사업부 | paint | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2023년 1분기 사업부 부문정보 기준 도료의 영업이익률(%)은 6%이며 기준일은 2023-03-31입니다.,6.04
2023-03-31,2023,Q1,2023 Q1,실리콘,매출액,매출액,804007,백만원,2023Q1|실리콘|매출액|매출액|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 실리콘 매출액 | 사업부 | 부문정보 | 실리콘 | 매출액 | 실리콘사업부 | silicone | 매출 | sales | revenue | 백만원,2023년 1분기 사업부 부문정보 기준 실리콘의 매출액은 804007백만원이며 기준일은 2023-03-31입니다.,804007
2023-03-31,2023,Q1,2023 Q1,실리콘,영업이익,영업이익,13222,백만원,2023Q1|실리콘|영업이익|영업이익|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | 실리콘사업부 | silicone | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 1분기 사업부 부문정보 기준 실리콘의 영업이익은 13222백만원이며 기준일은 2023-03-31입니다.,13222
2023-03-31,2023,Q1,2023 Q1,실리콘,영업이익,영업이익률(%),1.64,%,2023Q1|실리콘|영업이익|영업이익률(%)|%,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | 영업이익률(%) | 실리콘사업부 | silicone | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2023년 1분기 사업부 부문정보 기준 실리콘의 영업이익률(%)은 2%이며 기준일은 2023-03-31입니다.,1.64
2023-03-31,2023,Q1,2023 Q1,연결조정,영업이익,영업이익,8423,백만원,2023Q1|연결조정|영업이익|영업이익|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 연결조정 영업이익 | 사업부 | 부문정보 | 연결조정 | 영업이익 | 조정 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 1분기 사업부 부문정보 기준 연결조정의 영업이익은 8423백만원이며 기준일은 2023-03-31입니다.,8423
2023-03-31,2023,Q1,2023 Q1,전사(공통),매출액,매출액,1564943,백만원,2023Q1|전사(공통)|매출액|매출액|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 전사(공통) 매출액 | 사업부 | 부문정보 | 전사(공통) | 매출액 | 전사 | 공통 | 매출 | sales | revenue | 백만원,2023년 1분기 사업부 부문정보 기준 전사(공통)의 매출액은 1564943백만원이며 기준일은 2023-03-31입니다.,1564943
2023-03-31,2023,Q1,2023 Q1,전사(공통),영업이익,영업이익,75828,백만원,2023Q1|전사(공통)|영업이익|영업이익|백만원,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | 전사 | 공통 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 1분기 사업부 부문정보 기준 전사(공통)의 영업이익은 75828백만원이며 기준일은 2023-03-31입니다.,75828
2023-03-31,2023,Q1,2023 Q1,전사(공통),영업이익,영업이익률(%),4.85,%,2023Q1|전사(공통)|영업이익|영업이익률(%)|%,2023 Q1 | 2023년 Q1 | 2023년 1분기 | 2023-03-31 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | 영업이익률(%) | 전사 | 공통 | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2023년 1분기 사업부 부문정보 기준 전사(공통)의 영업이익률(%)은 5%이며 기준일은 2023-03-31입니다.,4.85
2022-12-31,2022,YTD,2022 YTD,건자재,매출액,매출액,1113507,백만원,2022YTD|건자재|매출액|매출액|백만원,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 건자재 매출액 | 사업부 | 부문정보 | 건자재 | 매출액 | 건재 | 건자재사업부 | 매출 | sales | revenue | 백만원,2022년 YTD분기 사업부 부문정보 기준 건자재의 매출액은 1113507백만원이며 기준일은 2022-12-31입니다.,1113507
2022-12-31,2022,YTD,2022 YTD,건자재,영업이익,영업이익,119794,백만원,2022YTD|건자재|영업이익|영업이익|백만원,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | 건재 | 건자재사업부 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2022년 YTD분기 사업부 부문정보 기준 건자재의 영업이익은 119794백만원이며 기준일은 2022-12-31입니다.,119794
2022-12-31,2022,YTD,2022 YTD,기타,매출액,매출액,466161,백만원,2022YTD|기타|매출액|매출액|백만원,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 기타 매출액 | 사업부 | 부문정보 | 기타 | 매출액 | other | 매출 | sales | revenue | 백만원,2022년 YTD분기 사업부 부문정보 기준 기타의 매출액은 466161백만원이며 기준일은 2022-12-31입니다.,466161
2022-12-31,2022,YTD,2022 YTD,기타,영업이익,영업이익,7738,백만원,2022YTD|기타|영업이익|영업이익|백만원,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 기타 영업이익 | 사업부 | 부문정보 | 기타 | 영업이익 | other | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2022년 YTD분기 사업부 부문정보 기준 기타의 영업이익은 7738백만원이며 기준일은 2022-12-31입니다.,7738
2022-12-31,2022,YTD,2022 YTD,도료,매출액,매출액,1486020,백만원,2022YTD|도료|매출액|매출액|백만원,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 도료 매출액 | 사업부 | 부문정보 | 도료 | 매출액 | 도료사업부 | paint | 매출 | sales | revenue | 백만원,2022년 YTD분기 사업부 부문정보 기준 도료의 매출액은 1486020백만원이며 기준일은 2022-12-31입니다.,1486020
2022-12-31,2022,YTD,2022 YTD,도료,영업이익,영업이익,58590,백만원,2022YTD|도료|영업이익|영업이익|백만원,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | 도료사업부 | paint | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2022년 YTD분기 사업부 부문정보 기준 도료의 영업이익은 58590백만원이며 기준일은 2022-12-31입니다.,58590
2022-12-31,2022,YTD,2022 YTD,실리콘,매출액,매출액,3709107,백만원,2022YTD|실리콘|매출액|매출액|백만원,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 실리콘 매출액 | 사업부 | 부문정보 | 실리콘 | 매출액 | 실리콘사업부 | silicone | 매출 | sales | revenue | 백만원,2022년 YTD분기 사업부 부문정보 기준 실리콘의 매출액은 3709107백만원이며 기준일은 2022-12-31입니다.,3709107
2022-12-31,2022,YTD,2022 YTD,실리콘,영업이익,영업이익,261474,백만원,2022YTD|실리콘|영업이익|영업이익|백만원,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | 실리콘사업부 | silicone | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2022년 YTD분기 사업부 부문정보 기준 실리콘의 영업이익은 261474백만원이며 기준일은 2022-12-31입니다.,261474
2022-12-31,2022,YTD,2022 YTD,연결조정,영업이익,영업이익,20067,백만원,2022YTD|연결조정|영업이익|영업이익|백만원,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 연결조정 영업이익 | 사업부 | 부문정보 | 연결조정 | 영업이익 | 조정 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2022년 YTD분기 사업부 부문정보 기준 연결조정의 영업이익은 20067백만원이며 기준일은 2022-12-31입니다.,20067
2022-12-31,2022,YTD,2022 YTD,전사(공통),매출액,매출액,6774793,백만원,2022YTD|전사(공통)|매출액|매출액|백만원,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 전사(공통) 매출액 | 사업부 | 부문정보 | 전사(공통) | 매출액 | 전사 | 공통 | 매출 | sales | revenue | 백만원,2022년 YTD분기 사업부 부문정보 기준 전사(공통)의 매출액은 6774793백만원이며 기준일은 2022-12-31입니다.,6774793
2022-12-31,2022,YTD,2022 YTD,전사(공통),영업이익,영업이익,467663,백만원,2022YTD|전사(공통)|영업이익|영업이익|백만원,2022 YTD | 2022년 YTD | 2022년 YTD분기 | 2022-12-31 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | 전사 | 공통 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2022년 YTD분기 사업부 부문정보 기준 전사(공통)의 영업이익은 467663백만원이며 기준일은 2022-12-31입니다.,467663
2022-12-31,2022,Q4,2022 Q4,건자재,매출액,매출액,303182,백만원,2022Q4|건자재|매출액|매출액|백만원,2022 Q4 | 2022년 Q4 | 2022년 4분기 | 2022-12-31 기준 건자재 매출액 | 사업부 | 부문정보 | 건자재 | 매출액 | 건재 | 건자재사업부 | 매출 | sales | revenue | 백만원,2022년 4분기 사업부 부문정보 기준 건자재의 매출액은 303182백만원이며 기준일은 2022-12-31입니다.,303182
2022-12-31,2022,Q4,2022 Q4,건자재,영업이익,영업이익,31038,백만원,2022Q4|건자재|영업이익|영업이익|백만원,2022 Q4 | 2022년 Q4 | 2022년 4분기 | 2022-12-31 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | 건재 | 건자재사업부 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2022년 4분기 사업부 부문정보 기준 건자재의 영업이익은 31038백만원이며 기준일은 2022-12-31입니다.,31038
2022-12-31,2022,Q4,2022 Q4,건자재,영업이익,영업이익률(%),10.24,%,2022Q4|건자재|영업이익|영업이익률(%)|%,2022 Q4 | 2022년 Q4 | 2022년 4분기 | 2022-12-31 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | 영업이익률(%) | 건재 | 건자재사업부 | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2022년 4분기 사업부 부문정보 기준 건자재의 영업이익률(%)은 10%이며 기준일은 2022-12-31입니다.,10.24
2022-12-31,2022,Q4,2022 Q4,기타,매출액,매출액,135452,백만원,2022Q4|기타|매출액|매출액|백만원,2022 Q4 | 2022년 Q4 | 2022년 4분기 | 2022-12-31 기준 기타 매출액 | 사업부 | 부문정보 | 기타 | 매출액 | other | 매출 | sales | revenue | 백만원,2022년 4분기 사업부 부문정보 기준 기타의 매출액은 135452백만원이며 기준일은 2022-12-31입니다.,135452
2022-12-31,2022,Q4,2022 Q4,기타,영업이익,영업이익,-3357,백만원,2022Q4|기타|영업이익|영업이익|백만원,2022 Q4 | 2022년 Q4 | 2022년 4분기 | 2022-12-31 기준 기타 영업이익 | 사업부 | 부문정보 | 기타 | 영업이익 | other | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2022년 4분기 사업부 부문정보 기준 기타의 영업이익은 -3357백만원이며 기준일은 2022-12-31입니다.,-3357
2022-12-31,2022,Q4,2022 Q4,기타,영업이익,영업이익률(%),-2.48,%,2022Q4|기타|영업이익|영업이익률(%)|%,2022 Q4 | 2022년 Q4 | 2022년 4분기 | 2022-12-31 기준 기타 영업이익 | 사업부 | 부문정보 | 기타 | 영업이익 | 영업이익률(%) | other | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2022년 4분기 사업부 부문정보 기준 기타의 영업이익률(%)은 -2%이며 기준일은 2022-12-31입니다.,-2.48
2022-12-31,2022,Q4,2022 Q4,도료,매출액,매출액,374739,백만원,2022Q4|도료|매출액|매출액|백만원,2022 Q4 | 2022년 Q4 | 2022년 4분기 | 2022-12-31 기준 도료 매출액 | 사업부 | 부문정보 | 도료 | 매출액 | 도료사업부 | paint | 매출 | sales | revenue | 백만원,2022년 4분기 사업부 부문정보 기준 도료의 매출액은 374739백만원이며 기준일은 2022-12-31입니다.,374739
